ward,precinct,name,address,accessible
20,11,Washington Park 55th Pl L.P.,333 E 55 Pl,True
20,12,Greater Metropolitian MB Church,5856 S Wabash Av,True
20,13,Robert Lawrence Senior Housing,655 W 65 St,True
20,14,Midway Plaisance Senior Apt,731 E 60 St,True
20,15,Hamline School,4747 S Bishop St,False
20,16,Trinity Oaks Senior Housing,6225 S Drexel Av,True
20,17,Richards Academy H S,5030 S Bishop St,False
20,18,Emmett L Till School,6543 S Champlain Av,True
20,19,Washington Scene Apts,6001 S Vernon Av,True
20,20,Cesar Chavez School,4747 S Marshfield Av,True
20,21,Sherman Park,1301 W 52 St,True
20,22,Kenneth Campbell Apartments,6360 S Minerva Av,True
20,23,St Edmunds Village,6253 S Michigan Av,True
20,24,The Christway MB Church,1210 E 62 St,True
20,25,Sherman School,1000 W 52 St,True
20,26,The Christway MB Church,1210 E 62 St,True
20,27,Urban Prep/Team Englewood,6201 S Stewart Av,True
20,28,Brownell School,6741 S Michigan Av,False
20,29,Vivian Carter Apts,6401 S Yale,True
20,30,Sherwood Park,5701 S Shields Av,True
20,31,Good Shepherd Tower,55 E Garfield Bv,True
20,32,West Haven Homes,850 W Garfield Bv,True
20,33,Bessie Coleman Library,731 E 63 St,True
20,34,The Christway MB Church,1210 E 62 St,True
20,35,New Beginnings Church,6620 S M L King Jr Dr,True
20,36,Kelly Branch-CPL,6151 S Normal Av,False
20,37,Chicago Fire Station,21 W 59 St,True
20,38,Love Cathedral Cmty Church,5112 S Halsted St,False
20,39,Urban Prep/Team Englewood,6201 S Stewart Av,True
21,1,Trinity/Nations Dlvrnc Ministries,9600 S Vincennes Av,True
21,2,Stone Terrace,8440 S Parnell Av,True
21,3,Christian Youth M B Church,8801 S Hermitage Av,False
21,4,Westcott School,409 W 80 St,True
21,5,Kipling School,9351 S Lowe Av,False
21,6,Lenas Beauty College,1140 W 87 St,True
21,7,Emmanuel Baptist Church,8301 S Damen Av,True
21,8,Shiloah Baptist Church,9211 S Justine St,True
21,9,Foster Park School,8530 S Wood St,False
21,10,Fort Dearborn,9025 S Throop St,True
21,11,Ryder School,8716 S Wallace St,True
21,12,Ryder School,8716 S Wallace St,True
21,13,Foster Park,1440 W 84 St,False
21,14,Stratford Christian Center Church,9152 S Ashland Av,True
21,15,O Hallaren Park,8335 S Honore St,True
21,16,Christian Youth M B Church,8801 S Hermitage Av,False
21,17,Gresham School Of Excellence,8510 S Green St,True
21,18,Shiloah Baptist Church,9211 S Justine St,True
21,19,Brainerd Park,1246 W 92 St,True
21,20,Traveling Zion P B Church,8444 S Racine Av,True
21,21,Trinity/Nations Dlvrnc Ministries,9600 S Vincennes Av,True
21,22,Brainerd Park,1246 W 92 St,True
21,23,St Thaddeus Church,9550 S Harvard Av,False
21,24,Kipling School,9351 S Lowe Av,False
21,25,St Thaddeus Church,9550 S Harvard Av,False
21,26,Trinity United Baptist Church,8048 S Ashland Av,True
21,27,St Thaddeus Church,9550 S Harvard Av,False
21,28,Holiness Is The Way Church,8210 S Racine Av,True
21,29,Foster Park School,8530 S Wood St,False
21,30,Cook School,8150 S Bishop St,False
21,31,West Chatham Park,8223 S Princeton Av,True
21,32,Greater Mt Vernon Baptist Church,8700 S Laflin St,False
21,33,Traveling Zion P B Church,8444 S Racine Av,True
21,34,Gresham School Of Excellence,8510 S Green St,True
21,35,Robichaux Park,9247 S Eggleston Av,True
21,36,Brainerd Senior Ctr,8915 S Loomis St,True
21,37,Southpoint Nursing &amp; Rehab Ctr,1010 W 95 St,True
21,38,Resurrection Luthern Church,9349 S Wentworth Av,False
21,39,Drew School,9300 S Princeton Av,True
21,40,Robichaux Park,9247 S Eggleston Av,True
21,41,Oakdale Park,965 W 95 St,True
21,42,Brainerd Park,1246 W 92 St,True
21,43,Perspectives Charter School,8131 S May St,True
21,44,Ryder School,8716 S Wallace St,True
21,45,Resurrection Luthern Church,9349 S Wentworth Av,False
21,46,New Covenant Coptic Temple,9306 S Halsted St,True
21,47,Cook School,8150 S Bishop St,False
21,48,Foster Park,1440 W 84 St,False
21,49,Wendell Green School,1150 W 96 St,True
21,50,Brainerd Library,1350 W 89 St,True
21,51,Faith Evangelical Church,8300 S Sangamon St,True
21,52,Foster Park,1440 W 84 St,False
21,53,Simeon Career Academy,8147 S Vincennes Av,True
21,54,New Pisgah Haven Homes,8005 S Racine Av,True
22,1,Phoebe A Hearst Elementary School,4640 S Lamon Av,True
22,2,Vittum Park,5010 W 50 St,True
22,3,Dominguez School,3000 S Lawndale Av,True
22,4,Second Federal Bank,3960 W 26 St,True
22,5,Piotrowski Park,4247 W 31 St,True
22,6,Cokery School,2510 S Kildare Av,True
22,7,Dominguez School,3000 S Lawndale Av,True
22,8,Vittum Park,5010 W 50 St,True
22,9,St Agnes Church,2658 S Central Park Av,True
22,10,Gary School,3740 W 31 St,True
22,11,Church Of God,3048 S Central Park Av,False
22,12,Parliament Builder Inc,4455 S Knox Av,True
22,13,Cardenas School,2345 S Millard Av,True
22,14,Cardenas School,2345 S Millard Av,True
22,15,Francisco 1 Madero School,3202 W 28 St,True
22,16,Piotrowski Park,4247 W 31 St,True
22,17,Epiphany Parish,2524 S Keeler Av,True
22,18,Cardenas School,2345 S Millard Av,True
22,19,Shedd Park,3660 W 23 St,True
22,20,Piotrowski Park,4247 W 31 St,True
22,21,Empty Store Front,4339 W Cermak Rd,True
22,22,Farragut High School,2345 S Christiana Av,True
22,23,Leclaire Park,5120 W 44 St,True
22,24,Whitney School,2815 S Komensky Av,True
22,25,St Agnes Church,2658 S Central Park Av,True
23,1,Valley Forge Park,7001 W 59 St,True
23,2,Clearing Branch Library,6423 W 63 Pl,True
23,3,St Daniel Prophet Ch,5340 S Nashville Av,True
23,4,Risen Savior Assembly Of God,6059 S Archer Av,False
23,5,Taqueria Los Comales #12,6035 S Pulaski Rd,True
23,6,Strohacker Park,4347 W 54 St,True
23,7,Chicago Fire Station,3637 W 59 St,True
23,8,St Camillus Hall,5450 S Lockwood Av,True
23,9,Chicago Ward Yard,3720 W 55 St,True
23,10,American Legion Clearing Post 600,4352 W 63 St,True
23,11,Royalty East Banquet Hall,3810 W 63 St,True
23,12,Adam Furniture,6815 W Archer Av,True
23,13,Tonti Elementary School,5815 S Homan Av,False
23,14,Garfield Branch Library,6348 S Archer Av,True
23,15,Senior Suites Of Gage Park,3244 W 59 St,True
23,16,Byrne School,5329 S Oak Park Av,True
23,17,Chicago Lawn Branch Library,6120 S Kedzie Av,False
23,18,St Rene Church,6340 S New England Av,False
23,19,Eberhart School,3430 W 65 Pl,True
23,20,Chicago Police Station,3420 W 63 St,True
23,21,Byrne School,5329 S Oak Park Av,True
23,22,Soukal Floral Greenhouse,5336 S Mason Av,True
23,23,Clearing Branch Library,6423 W 63 Pl,True
23,24,UNO Soccer Academy H S,5025 S St Louis Av,True
23,25,Archer Heights Branch,5055 S Archer Av,True
23,26,New Life Community Church,5101 S Keeler Av,True
23,27,Croatian American Radio Club,7036 S Archer Av,True
23,28,St Rene Church,6340 S New England Av,False
23,29,Chicago Ward Yard,5556 S Central Av,True
23,30,West Lawn Branch Library,4020 W 63 St,True
23,31,Chicago Lawn United Methodist Ch,3500 W 63 Pl,False
23,32,Royalty East Banquet Hall,3810 W 63 St,True
23,33,Los Pequenos Angelitos Day Care,3711 W 55 St,True
23,34,Maranatha Assembly Of God Ch,3542 W 59 St,True
23,35,St Rene Church,6340 S New England Av,False
23,36,Gary Rubin MD Opthamologist,7001 W Archer,True
23,37,St Daniel Prophet Ch,5340 S Nashville Av,True
23,38,T C F Bank,6141 S Archer Av,True
23,39,Las Islas Marias Restaurant,5401 S Pulaski Rd,True
24,1,Legacy Charter School,4217 W 18 St,True
24,2,Anton Dvorak School,3615 W 16 St,True
24,3,Crown Academy,2128 S St Louis Av,True
24,4,John Gregory School,3715 W Polk St,True
24,5,Sunshine M B Church,3654 W Roosevelt Rd,True
24,6,Anton Dvorak School,3615 W 16 St,True
24,7,St Roman Church,2651 W 23 St,True
24,8,Franklin Park Fieldhouse,4320 W 15 St,True
24,9,Crown Academy,2128 S St Louis Av,True
24,10,Douglas Park Baptist Church,1838 S Kedzie Av,False
24,11,C E Hughes School,4247 W 15 St,True
24,12,Kipp Ascend Primary School,1440 S Christiana Av,True
24,13,Kipp Ascend Primary School,1440 S Christiana Av,True
24,14,Greater Rose Hill Baptist Church,3137 W Roosevelt Rd,True
24,15,William Penn School,1616 S Avers Av,True
24,16,St Roman Church,2651 W 23 St,True
24,17,Webster School,4055 W Arthington St,True
24,18,Faith Community Church,3456 W Flournoy St,True
24,19,Sumner School,4320 W Fifth Av,True
24,20,Webster School,4055 W Arthington St,True
24,21,Lawndale Academy,3500 W Douglas Bv,False
24,22,United Baptist Church,4220 W Roosevelt Rd,True
24,23,Johnson Child Parent Center,1504 S Albany Av,True
24,24,Herzl School,3711 W Douglas Bv,True
24,25,Franklin Park Fieldhouse,4320 W 15 St,True
24,26,Roosevelt Tower # 1,3440 W Roosevelt Rd,True
24,27,Chicago Police Station,3151 W Harrison St,True
24,28,Clair House Senior Apartments,1350 S Harding Av,True
24,29,Greater St Paul Ame Church,4236 W Cermak Rd,False
24,30,Greater Hope Fellowship Church,3844 W Roosevelt Rd,True
24,31,Lawndale Christian Health Ctr,3860 W Ogden Av,True
24,32,Sumner School,4320 W Fifth Av,True
24,33,Legacy Charter School,4217 W 18 St,True
24,34,Anton Dvorak School,3615 W 16 St,True
24,35,Fredrick Douglass Library,3353 W 13 St,True
24,36,Lawndale Christian Health Ctr,3860 W Ogden Av,True
24,37,First Baptist Institutional Church,4220 W 18 St,False
24,38,Douglas Park Baptist Church,1838 S Kedzie Av,False
24,39,Albany Terrace Apartments,3030 W 21 Pl,True
24,40,Chicago Police Station,3151 W Harrison St,True
24,41,Austin Corinthian Church,823 S Cicero Av,True
25,1,Lincoln United Methodist Church,2242 S Damen Av,False
25,2,Rudy Lozano Branch Library,1805 S Loomis St,True
25,3,Merit School Of Music,38 S Peoria St,True
25,4,B J Wright Courts Apartments,1354 S Morgan St,True
25,5,Ruiz School,2410 S Leavitt St,True
25,6,Haines School,247 W 23 Pl,True
25,7,Rudy Lozano Branch Library,1805 S Loomis St,True
25,8,Pickard School,2301 W 21 Pl,True
25,9,St Anns Church,1840 S Leavitt St,False
25,10,Merit School Of Music,38 S Peoria St,True
25,11,Harrison Park,1824 S Wood St,True
25,12,Jungman School,1746 S Miller St,True
25,13,Cooper School,1624 W 19 St,True
25,14,C A S L Senior Housing,2108 S Princeton Av,True
25,15,Cristo Rey Jesuit High School,1852 W 22 Pl,True
25,16,Haymarket/McDermott,943 W Washington Bv,True
25,17,Las Amer Racine Apartments,1611 S Racine Av,True
25,18,Chinatown Elderly Apartments,300 W 23 St,True
25,19,Cooper School,1624 W 19 St,True
25,20,Fosco Pk Fieldhouse,1312 S Racine Av,True
25,21,River City Condo,800 S Wells St,True
25,22,Chicago Fire Station,1915 S Damen Av,True
25,23,Dvorak Park,1119 W Cullerton St,True
25,24,Pilsen Academy,1420 W 17 St,True
25,25,Sheridan Park,910 S Aberdeen St,True
25,26,Ruiz School,2410 S Leavitt St,True
25,27,Holiday Inn Hotel/Suites,506 W Harrison St,True
25,28,Perez Jr School,1241 W 19 St,True
25,29,George Collins Senior Apartments,1401 S Blue Island Av,True
25,30,Mujeres Latinas En Accion,2124 W 21 Pl,True
25,31,Haymarket/McDermott,943 W Washington Bv,True
25,32,Everett School,3419 S Bell Av,True
26,1,Ukrainian Orthdx Patronage Ch,904 N Washtenaw Av,False
26,2,Spaulding Ave Church Of God,1132 N Spaulding Av,True
26,3,Chopin School,2450 W Rice St,True
26,4,Rim City &amp; Vip,4253 W Grand Av,True
26,5,Hispanic Housing Sites,1402 N Kedzie Av,True
26,6,Iglesia Evangelica Misionera,1515 N Homan Av,False
26,7,St Augustine College,3255 W Armitage Av,True
26,8,McAuliffe Elementary,1841 N Springfield Av,True
26,9,Pablo Casals School,3501 W Potomac Av,True
26,10,Association House Of Chicago,1116 N Kedzie Av,True
26,11,Eddies Hall,3634 W North Av,True
26,12,Iglesia Evangelica Misionera,1515 N Homan Av,False
26,13,North Pulaski Library,4300 W North Av,True
26,14,Stowe School,3444 W Wabansia Av,True
26,15,The Salvation Army ARC,4052 W Grand Av,True
26,16,New Mt Moriah Baptist Church,1501 N Harding Av,False
26,17,Smith Park,2526 W Grand Av,True
26,18,Maternity BVM Church,1537 N Lawndale Av,False
26,19,West Park Academy,1425 N Tripp Av,True
26,20,Christian Fellowship Flock,2435 W Division St,True
26,21,Chi-Arts School,2714 W Augusta Bv,True
26,22,Seed Of Abraham Church,1651 N Karlov Av,False
26,23,Mozart Park,2036 N Avers Av,True
26,24,Armitage Commons Apartments,3720 W Armitage Av,True
26,25,Las Moradas Apts,1307 N California Av,True
26,26,Las Moradas Apts,1307 N California Av,True
26,27,Plaza Taino,1111 N Francisco Av,True
26,28,Ellen Mitchell School,2233 W Ohio St,True
26,29,Gateway Foundation,1706 N Kedzie Av,True
26,30,Humboldt Park Library,1605 N Troy St,True
26,31,Cameron School,1234 N Monticello Av,True
26,32,Ellen Mitchell School,2233 W Ohio St,True
26,33,Northwest Scattered Sites,925 N California Av,True
26,34,Palmer Square Apartments,3212 W Dickens Av,False
26,35,Puerto Rico United,2606 W Division St,True
26,36,Ukrainian Orthdx Patronage Ch,904 N Washtenaw Av,False
26,37,St Augustine College,3255 W Armitage Av,True
26,38,Bloomingdale Apartments,1745 N Keystone Av,True
26,39,Chopin School,2450 W Rice St,True
26,40,The Carpenters House,1651 N Kedzie Av,False
26,41,Pablo Casals School,3501 W Potomac Av,True
26,42,Humboldt Park Library,1605 N Troy St,True
26,43,First Congregational Church,1305 N Hamlin Av,False
26,44,New Mt Moriah Baptist Church,1501 N Harding Av,False
26,45,Apostolic Assembly,1326 N Hamlin Av,True
26,46,Smith Park,2526 W Grand Av,True
26,47,Sabor Latino,3808 W North Av,True
26,48,J Discount Pharmacy,1344 N Western Av,True
26,49,Segundo Ruiz Belvis Cultural Ctr,4046 W Armitage Av,True
27,1,Chicago Fire House,1129 W Chicago Av,True
27,2,Academy Square Apartments,318 S Throop St,True
27,3,Sr Suites/West Humboldt Park,3656 W Huron St,True
27,4,Cather School,2908 W Washington Bv,True
27,5,Polaris Charter School,620 N Sawyer Av,True
27,6,Skinner North School,640 W Scott St,True
27,7,1 St Apostolic Assembly,1401 W Superior St,True
27,8,Interfaith House,3456 W Franklin Bv,True
27,9,Franklin Fine Arts Ctr,225 W Evergreen Av,True
27,10,Patrick Sullivan Senior Apartments,1633 W Madison St,True
27,11,Salvation Army Adult Rehab,506 N Desplaines St,False
27,12,Carling Hotel,1512 N LaSalle St,True
27,13,Noble Square Cooperative,1165 N Milwaukee Av,True
27,14,Landmark Baptist Church,2700 W Wilcox St,True
27,15,Ward School,646 N Lawndale Av,True
27,16,Haymarket/McDermott,943 W Washington Bv,True
27,17,Grant Campus,145 S Campbell Av,True
27,18,Oakley Square,2334 W Van Buren St,True
27,19,Rowe Clark Math And Science Acdy,3645 W Chicago Av,True
27,20,Marshall Field Garden Apartments,1428 N Sedgwick St,True
27,21,Domain Condo Association,900 N Kingsbury St,True
27,22,Ward School,646 N Lawndale Av,True
27,23,Elizabeth Davis Apartments,440 N Drake Av,True
27,24,Youth Center COGIC,3679 W Grand Av,False
27,25,Dett School,2131 W Monroe St,True
27,26,Matthew Manor/Ozanam Village,251 N Albany Av,True
27,27,West Haven Park Apartments,1939 W Lake St,True
27,28,Atrium Village,300 W Hill St,True
27,29,Youth Center COGIC,3679 W Grand Av,False
27,30,Landmark Baptist Church,2700 W Wilcox St,True
27,31,Morton Sch Of Excellence,431 N Troy St,True
27,32,St Leonard Ministries,2120 W Warren Bv,True
27,33,Union Park Field House,1501 W Randolph St,True
27,34,Sr Suites/West Humboldt Park,3656 W Huron St,True
27,35,City Church Chicago,777 N Green St,True
27,36,Heritage Woods Of Chgo,2800 W Fulton St,True
27,37,Flannery Homes,1507 N Clybourn Av,True
27,38,LaSalle Division Apartments,116 W Elm St,True
27,39,Revival Fellowship C O G I C,2810 W Washington Bv,True
27,40,Northwest Tower Apts,1170 W Erie St,True
27,41,West Point Plaza,300 S Damen Av,True
27,42,North Park Tower,300 W North Av,True
27,43,Suder Montessori Mgnt School,2022 W Washington Bv,True
27,44,Polaris Charter School,620 N Sawyer Av,True
27,45,Haymarket/McDermott,943 W Washington Bv,True
27,46,Catherine Cook School,240 W Schiller St,True
27,47,Evergreen Tower,1333 N Cleveland Av,True
27,48,Jenner Academy Of Arts,1119 N Cleveland Av,True
27,49,Cather School,2908 W Washington Bv,True
27,50,Midwest Terrace Apartments,150 S Campbell Av,True
28,1,Community Fellowship M B Church,4817 W Madison St,True
28,2,Joshua M B Church,3255 W Carroll Av,True
28,3,Faraday School,3250 W Monroe St,True
28,4,Stem Academy,1522 W Fillmore St,True
28,5,William Jones Apartments,1447 S Ashland Av,True
28,6,Van Buren Place,1504 W Van Buren St,True
28,7,St Michaels M B Church,4106 W Monroe St,True
28,8,Van Buren Place,1504 W Van Buren St,True
28,9,St Michaels M B Church,4106 W Monroe St,True
28,10,Stem Academy,1522 W Fillmore St,True
28,11,Washington Irving School,749 S Oakley Bv,True
28,12,Truth &amp; Deliverance Church,3 S Laramie Av,True
28,13,Greencastle Of Garfield I Apartments,3811 W Washington Bv,True
28,14,Mt Sinai Church,310 N Laramie Av,False
28,15,Garfield Senior Apartments,3700 W Congress Pkwy,True
28,16,Greater St John M B Church,310 S Kostner Av,True
28,17,Melody Stem Sch/Delano Campus,3937 W Wilcox St,True
28,18,Circle Park Apartments,1111 S Ashland Av,True
28,19,Mayors People/Disabilities,2102 W Ogden Av,True
28,20,Ike Sims Apartments,3333 W Maypole Av,True
28,21,Chance Ministries,305 N Cicero Av,True
28,22,Al Raby High School,3545 W Fulton St,True
28,23,The Church Of Christ,4400 W Maypole Av,True
28,24,George W Tilton School,223 N Keeler Av,True
28,25,Peoples Church Of The Harvest,3570 W Fifth Av,True
28,26,St Michaels M B Church,4106 W Monroe St,True
28,27,Andrew Jackson School,1340 W Harrison St,True
28,28,Andrew Jackson School,1340 W Harrison St,True
28,29,Love &amp; Faith M B Church,512 S Washtenaw Av,True
28,30,Jlm Abundant Life Cmty Center,2622 W Jackson Bv,True
28,31,Jackson Square Nursing Home,5130 W Jackson Bv,True
28,32,Jimmie G Restaurant,307 S Kedzie Av,True
28,33,The Church Of Christ,4400 W Maypole Av,True
28,34,Thomas Chalmers School,2745 W Roosevelt Rd,True
28,35,Kellman Corporate Community Sch,3030 W Arthington St,True
28,36,King David Missionary Baptist Ch,3322 W Gladys Av,True
28,37,Melody Stem Sch/Delano Campus,3937 W Wilcox St,True
28,38,Mercy Seat M B Church,4656 W Erie St,True
28,39,Community Fellowship M B Church,4817 W Madison St,True
28,40,Westside Learning Center,4624 W Madison St,True
28,41,Mt Sinai Church,310 N Laramie Av,False
28,42,Spencer Technology Academy,214 N Lavergne Av,True
28,43,Spencer Technology Academy,214 N Lavergne Av,True
28,44,Hefferan School,4409 W Wilcox St,True
28,45,Patrick Sullivan Senior Apartments,1633 W Madison St,True
28,46,Washington Irving School,749 S Oakley Bv,True
29,1,Sayre School,1850 N Newland Av,True
29,2,Austin Senior Satellite Center,5071 W Congress Pkwy,True
29,3,The Greater Way MB Church,5442 W Harrison St,True
29,4,Young School,1434 N Parkside Av,True
29,5,Milton Brunson School,932 N Central Av,True
29,6,Michele Clark Magnet H S,5101 W Harrison St,True
29,7,Lovett School,6333 W Bloomingdale Av,True
29,8,Oscar De Priest School,139 S Parkside Av,True
29,9,Sayre School,1850 N Newland Av,True
29,10,Sayre School,1850 N Newland Av,True
29,11,Ellington School,243 N Parkside Av,True
29,12,Lovett School,6333 W Bloomingdale Av,True
29,13,New Inspirational Mb Ch,5825 W Division St,True
29,14,Friendship Baptist Church,5200 W Jackson Bv,True
29,15,Amundsen Pk,6200 W Bloomingdale Av,True
29,16,Oscar De Priest School,139 S Parkside Av,True
29,17,Amundsen Pk,6200 W Bloomingdale Av,True
29,18,Burnham Apartments,325 N Austin Bv,True
29,19,Columbus Park Refectory,5701 W Jackson Bv,True
29,20,Mayfield Care Center,5905 W Washington Bv,True
29,21,Ellington School,243 N Parkside Av,True
29,22,Clark School,1045 S Monitor Av,True
29,23,Praying Hands Cmty Center,7185 W Bloomingdale Av,True
29,24,Galewood Park Field House,5729 W Bloomingdale Av,True
29,25,West Side Health Authority,5852 W North Av,True
29,26,Crestwood Apartments,525 N Austin,True
29,27,Milton Brunson School,932 N Central Av,True
29,28,Prince Of Peace M B Church,5450 W Van Buren St,True
29,29,Dever School,3436 N Osceola Av,True
29,30,Montclare Senior Residence,6650 W Belden Av,True
29,31,Bethesda Retirement Center,2833 N Nordica Av,True
29,32,Dever School,3436 N Osceola Av,True
29,33,Lorraine Hansberry Apartments,5670 W Lake St,True
29,34,Clark School,1045 S Monitor Av,True
29,35,Mt Olive MB Church,5729 W Chicago Av,True
29,36,Amundsen Pk,6200 W Bloomingdale Av,True
29,37,St Paul Lutheran School,846 N Menard Av,True
29,38,Iglesia Hesed,7017 W Grand Av,True
29,39,Bethesda Retirement Center,2833 N Nordica Av,True
29,40,True Vine Church,5936 W Division St,True
29,41,Young School,1434 N Parkside Av,True
29,42,Columbus Park,500 S Central Av,True
29,43,Galewood Community Ch,1776 N Narragansett Av,True
29,44,Sankofa Cultural Arts Center,5820 W Chicago Av,True
30,1,St Bartholomew Church,4950 W Addison St,True
30,2,St Ferdinand Convent,5936 W Barry Av,False
30,3,Reilly School,3650 W School St,True
30,4,Chopin Park,3420 N Long Av,False
30,5,Alliance Polish Heritage Ctr,5835 W Diversey Av,True
30,6,St James Parish,2430 N Mango Av,True
30,7,Scammon School,4201 W Henderson St,True
30,8,St Wenceslaus Church,3425 N Lawndale Av,False
30,9,St Ladislaus School,3330 N Lockwood Av,True
30,10,Alliance Polish Heritage Ctr,5835 W Diversey Av,True
30,11,Riis Park,6100 W Fullerton Av,False
30,12,Alliance Polish Heritage Ctr,5835 W Diversey Av,True
30,13,Lyon School,2941 N McVicker Av,True
30,14,Fresh Market Place,2644 N Central Av,True
30,15,Empty Store Front,3807 N Pulaski Rd,True
30,16,Lyon School,2941 N McVicker Av,True
30,17,Mathers Cafe,3235 N Central Av,True
30,18,St Hyacinth School,2845 N Lawndale Av,True
30,19,Alegre Restaurant,5406 W Fullerton Av,True
30,20,St Bartholomew Church,4950 W Addison St,True
30,21,Belmont Assembly Of God Church,6050 W Belmont Av,True
30,22,Reilly School,3650 W School St,True
30,23,Federico Garcia Lorca,3231 N Springfield Av,True
30,24,St Hyacinth School,2845 N Lawndale Av,True
30,25,Chicago Dept On Aging,3160 N Milwaukee Av,True
30,26,Kilbourn Park,3501 N Kilbourn Av,True
30,27,Kilbourn Park,3501 N Kilbourn Av,True
30,28,City Works Sports Lounge,3456 N Pulaski Rd,True
30,29,Riis Park,6100 W Fullerton Av,False
30,30,Lyon School,2941 N McVicker Av,True
30,31,Kilbourn Park,3501 N Kilbourn Av,True
30,32,St Wenceslaus Church,3425 N Lawndale Av,False
31,1,Kelvyn Pk High School,4343 W Wrightwood Av,True
31,2,Grace Lutheran Church,2725 N Laramie Av,False
31,3,St Peters United Church Of Christ,2805 N Linder Av,False
31,4,Our Lady Of Grace Church,2446 N Ridgeway Av,False
31,5,John Barry Elementary School,2828 N Kilbourn Av,True
31,6,Belmont Place Apartments,4645 W Belmont Av,True
31,7,Kosciuszko Park,2732 N Avers Av,True
31,8,Foreman High School,3235 N Le Claire Av,True
31,9,Chicago Fire Station,4911 W Belmont Av,True
31,10,4K Diversey Partners LLC,4000 W Diversey Av,True
31,11,St Bartholomew Church,4950 W Addison St,True
31,12,First Class Barber Shop,3424 N Cicero Av,True
31,13,Kelvyn Park,4438 W Wrightwood Av,False
31,14,Portage Cragin Library,5108 W Belmont Av,True
31,15,New Life Family Center,2910 N Central Av,True
31,16,Infant Welfare Society,3600 W Fullerton Av,True
31,17,New Life Covenant Northwest,5110 W Diversey Av,False
31,18,Bethesda Church,4538 W Fullerton Av,True
31,19,North West Community Church,5318 W Diversey Av,True
31,20,Schubert School,2727 N Long Av,True
31,21,St Genevieve Church,4834 W Montana St,False
31,22,Iglesia Bautista Kildare Ave,4248 W Belden Av,False
31,23,St Joseph Village Of Chicago,4021 W Belmont Av,True
31,24,John Barry Elementary School,2828 N Kilbourn Av,True
31,25,North West Community Church,5318 W Diversey Av,True
31,26,Ken-Well Park,2945 N Kenosha Av,True
31,27,M &amp; K Electronics Inc,2848 N Cicero Av,False
31,28,Cragin Park,2611 N Lockwood Av,True
31,29,Senior Suites Kelvyn Park,2715 N Cicero Av,True
31,30,Nutrition Club,2955 N Cicero Av,False
31,31,Iglesia Cristiana De La Familia,3053 N Linder Av,False
31,32,Embajadores De Cristo,2524 N Laramie Av,True
31,33,Portage Cragin Library,5108 W Belmont Av,True
31,34,Foreman High School,3235 N Le Claire Av,True
31,35,Falconer School,3020 N Lamon Av,True
31,36,St Joseph Village Of Chicago,4021 W Belmont Av,True
31,37,Lamon Baptist Church,2551 N Lamon Av,False
31,38,New Life 316 Nuevavida,5120 W Fullerton Av,True
31,39,U-Haul,4100 W Fullerton Av,True
31,40,Kosciuszko Park,2732 N Avers Av,True
31,41,Iglesia De Dios Pentecostal Ch,4400 W Montana St,True
32,1,Windy City Field House,2367 W Logan Bv,True
32,2,Bucktown-Wicker Pk Library,1701 N Milwaukee Av,True
32,3,St John Berchman,2517 W Logan Bv,True
32,4,Chicago Fire Station,1901 N Damen Av,True
32,5,Pulaski School Annex Building,2230 W McLean Av,True
32,6,Bucktown-Wicker Pk Library,1701 N Milwaukee Av,True
32,7,Christ Apostolic Ch Of America,3142 N Racine Av,False
32,8,Saint Luke Church,1500 W Belmont Av,True
32,9,Chicago Fire Station,2214 W Barry Av,True
32,10,Saint Luke Church,1500 W Belmont Av,True
32,11,Logan Sq Library,3030 W Fullerton,True
32,12,Boys/Girls Club Of Chicago,2211 N Sawyer Av,True
32,13,Wrightwood Park,2534 N Greenview Av,True
32,14,Logan Sq Library,3030 W Fullerton,True
32,15,Jahn School,3149 N Wolcott Av,False
32,16,Holstein Pk,2200 N Oakley Av,True
32,17,St Lukes Lutheran Church,2649 N Francisco Av,False
32,18,Wrightwood Park,2534 N Greenview Av,True
32,19,Sierra Auto Inc,2352 W Belmont Av,True
32,20,Darwin School,3116 W Belden Av,True
32,21,Christian Fellowship Free Church,3425 N Damen Av,True
32,22,St Sylvester School,3027 W Palmer St,True
32,23,Saint Luke Church,1500 W Belmont Av,True
32,24,Hamlin Park,3035 N Hoyne Av,True
32,25,Christian Fellowship Free Church,3425 N Damen Av,True
32,26,St Lukes Lutheran Church,2649 N Francisco Av,False
32,27,Prescott School,1632 W Wrightwood Av,False
32,28,St Lukes Lutheran Church,2649 N Francisco Av,False
32,29,Holstein Pk,2200 N Oakley Av,True
32,30,Burley School,1630 W Barry Av,True
32,31,Chicago Fire Station,1901 N Damen Av,True
32,32,Bucktown-Wicker Pk Library,1701 N Milwaukee Av,True
32,33,Walsh Apartments,1734 N Paulina St,True
32,34,Covenant Presbyterian Church,2022 W Dickens Av,False
32,35,Burr School,1621 W Wabansia Av,True
32,36,Club Lucky,1824 W Wabansia Av,False
32,37,St Hedwig Convent,2219 N Hamilton Av,False
32,38,Alcott College Prep West Campus,2957 N Hoyne Av,True
32,39,Wrightwood Park,2534 N Greenview Av,True
32,40,Burley School,1630 W Barry Av,True
32,41,Jahn School,3149 N Wolcott Av,False
32,42,Hamlin Park,3035 N Hoyne Av,True
32,43,Brentano School,2723 N Fairfield Av,True
33,1,Tabor Evangelical Luth Church,3542 W Sunnyside Av,False
